SiteEnergyUse(kBtu),GHGEmissions(MetricTonsCO2e),GHGEmissionsIntensity(kgCO2e/ft2),GHGEmissions(MetricTonsCO2e)_log,SiteEnergyUse(kBtu)_log
3775187.5,133.8,1.01,4.9037921984782065,15.143960873193446
2443141.5,27.82,0.33,3.361069590571376,14.70879567846098
7802205.5,54.4,0.7,4.014579593753238,15.869917136270896
2886141.5,20.12,0.39,3.050220458838061,14.87543139339636
4585070.5,41.8,0.34,3.756538102587751,15.338316257880447
1968655.125,13.72,0.26,2.6892071133007303,14.49286169787955
6758565.5,169.06,1.45,5.136151315957647,15.726321369319031
8523594.0,89.41,0.47,4.504354880749275,15.958348758167132
4052720.0,31.43,0.33,3.4790839203192268,15.214899065343156
4353025.0,30.35,0.49,3.4452142670789296,15.286381793408856
2356376.75,73.58,1.0,4.311872374750675,14.672636146215373
6235947.0,152.28,1.63,5.03226631422255,15.645841170446397
6843855.0,60.92,0.39,4.125843229281472,15.738861873445577
1951856.25,13.61,0.12,2.681706225762608,14.484291913158087
151754.2969,1.06,0.01,0.7227059828014898,11.930024613749138
4345698.0,131.64,2.37,4.887638691386985,15.284697178311173
2763597.0,89.53,1.63,4.505681287487349,14.832044011902783
7305474.0,158.55,1.55,5.072357352724253,15.804134625009166
7439009.0,195.43,3.85,5.280306133746185,15.822248333439278
5392617.5,74.45,0.78,4.323470185213858,15.500541631969233
3459543.0,24.12,0.13,3.223664341599998,15.056647346441077
602245.0,4.2,0.02,1.6486586255873816,13.308421278694995
4865551.5,79.39,0.65,4.386889790339869,15.397690833443905
3004271.0,20.94,0.17,3.088311454847084,14.915545833705874
1052244.75,27.24,0.45,3.3407394126250414,13.866437247660535
7771933.5,54.18,0.6,4.01060056878914,15.866029661754814
1165598.875,14.49,0.17,2.740194654428777,13.96874642662222
1083729.625,7.56,0.06,2.1471001901536506,13.895919929177749
1069749.75,13.07,0.09,2.644044871126298,13.882936235377205
686019.1875,16.27,0.2,2.848970892158587,13.438662334117597
2424724.25,95.54,1.56,4.569957430232347,14.701228776965836
7070998.5,49.29,0.75,3.9178062501838733,15.77151239987502
722062.875,5.03,0.16,1.7967470107390942,13.489868883490852
1167967.125,8.14,0.17,2.2126603854660587,13.970776151758198
1997181.5,25.6,0.28,3.2809112157876537,14.507247995303029
695955.8125,4.85,0.2,1.766441661243765,13.453042886385566
1742351.25,12.15,0.16,2.5764217586237734,14.370746626056208
864004.625,6.02,0.13,1.9487632180377197,13.669334558181667
1552051.25,65.25,1.04,4.193435464866331,14.25508864539572
778355.8125,31.74,1.43,3.4885975719429885,13.564940325914932
2331952.75,89.08,1.91,4.50069816439138,14.66221699349427
4934559.0,95.26,0.62,4.567052863874963,15.411774067806931
1422814.375,62.17,2.37,4.145829504910609,14.168148125154925
1618916.375,11.29,0.26,2.5087859235779435,14.297268196768211
1224186.25,24.39,0.88,3.234355395716587,14.017787712379995
2564004.0,17.87,0.39,2.9375733593804587,14.757081047098799
1950713.25,36.02,0.94,3.6114583071453517,14.483706145526318
2822377.25,63.86,0.73,4.172231100879172,14.853090438557434
6310254.0,44.01,0.15,3.806884687304841,15.657686645745224
2255459.75,38.9,0.42,3.686376323895818,14.628864833772722
945245.625,43.84,2.09,3.8031005982039594,13.759201151262806
679294.875,4.74,0.16,1.747459210331475,13.428812062733456
2503690.0,53.21,0.9,3.992865393272247,14.733276601031493
964498.8125,6.72,0.15,2.0438143640366846,13.779364916926658
1112533.875,25.6,0.68,3.2809112157876537,13.92215164084579
1339220.625,4.58,0.12,1.7191887763932197,14.107599126287095
1984067.625,70.76,1.37,4.27332721775054,14.500660155442471
3936546.75,122.83,0.83,4.818909657227008,15.18581469159787
2143650.75,86.46,1.8,4.471181545984774,14.57802135794233
2559461.75,77.04,2.06,4.357221515754911,14.755307931150115
345866.6875,2.41,0.08,1.2267122912954254,12.75381157483465
596155.625,4.16,0.13,1.6409365794934714,13.298258705147452
635951.8125,4.43,0.18,1.691939133945844,13.362879645387345
509836.1875,21.93,0.65,3.132446096869813,13.141846713536431
4606967.5,62.46,0.37,4.150409786155049,15.343080606473363
770082.125,16.01,0.63,2.8338014064077703,13.55425374254865
3220635.25,22.65,0.52,3.1633631149379418,14.985089491169335
1896298.875,37.78,1.33,3.6579046498145056,14.455415111210657
3077371.0,130.28,2.6,4.8773324467818355,14.939586543974304
2569106.5,106.77,1.81,4.6799993266087405,14.759069120292445
1128311.125,30.41,0.8,3.447126313550555,13.936233379324225
1603017.5,66.44,1.64,4.2112383136936,14.287398972385981
874707.0,6.1,0.18,1.9600947840472698,13.681645395359034
4988493.5,145.35,1.37,4.986001013137895,15.422644718799258
3229864.5,29.04,0.34,3.402529826895934,14.987951053464961
4206839.5,29.33,0.32,3.41213732170049,15.252222448851803
2807792.75,29.71,0.21,3.424588334452731,14.847909590575492
4192895.0,50.46,0.27,3.940804806853598,15.248902222601792
1713381.75,69.57,2.08,4.256605125012738,14.353980190759755
2306723.5,80.47,0.91,4.400234854322551,14.651339110865774
1967476.375,71.06,1.9,4.277499105319947,14.492262759842902
1119640.25,29.84,0.79,3.4288125486951286,13.92851887946027
6787070.0,169.75,1.15,5.140200498450899,15.730530036806956
775728.8125,16.58,0.69,2.866761892257031,13.561559558768666
4086293.0,132.47,1.23,4.89387673348606,15.22314900478149
2407904.5,29.25,0.17,3.4094961844768505,14.69426784045473
818836.125,5.71,0.15,1.9035989509835904,13.61564047248396
572692.625,3.99,0.16,1.6074359097634274,13.25810616683754
635697.3125,4.43,0.13,1.691939133945844,13.362479378366942
2249592.5,83.59,1.76,4.437816056315923,14.626260091191748
614985.0,4.29,0.17,1.665818245870208,13.329354782301904
1007356.313,7.02,0.18,2.081938421878423,13.822840937959338
3116420.25,51.58,0.66,3.9623358193017353,14.952195866180835
4322873.0,141.2,2.28,4.95723451736914,15.279431016798911
2653900.0,18.5,0.13,2.970414465569701,14.791541190993165
1408291.375,9.82,0.15,2.3813962734183356,14.15788844684215
1042108.5,42.19,2.02,3.7656089869726097,13.856757582146624
2173356.25,63.36,2.38,4.1644923221241825,14.591783649775403
922153.6875,6.43,0.18,2.005525858729668,13.734468262327441
1583110.25,52.25,0.92,3.9749978045895347,14.274902614347022
3073937.5,54.59,0.48,4.018003328965378,14.938470196374364
608359.6875,25.24,1.14,3.267284964075888,13.318523221073114
1195994.125,19.83,0.74,3.0363942552728806,13.99448913739745
507603.3125,3.54,0.15,1.5129270120532565,13.137457510649163
859236.625,24.02,0.5,3.219675505038765,13.66380079251352
4555219.5,31.76,0.15,3.4892082589848687,15.33178449584703
1022957.688,7.13,0.16,2.0955609235597192,13.838209660931636
566665.1875,3.95,0.17,1.599387576580599,13.247525674769742
965651.125,43.8,2.05,3.8022081394209395,13.7805589292886
1082076.0,9.58,0.24,2.3589654264301534,13.894392900366656
1809586.75,32.51,0.73,3.511843901749219,14.408609614869267
2321336.0,13.1,0.15,2.6461747973841225,14.65765387075284
1638562.75,54.53,0.96,4.016923415253516,14.30933065390151
647792.875,4.52,0.22,1.7083778602890038,13.381327830595938
556700.6875,3.88,0.19,1.5851452198650557,13.229784805422618
832986.875,5.81,0.18,1.918392120161421,13.632774365220714
1678495.25,11.7,0.24,2.5416019934645457,14.333408861262107
1406648.125,9.81,0.16,2.3804716316511167,14.156720926887182
687953.6875,4.8,0.12,1.7578579175523736,13.441478253554676
2709973.75,82.9,1.27,4.429625613473161,14.812449875469303
1224685.125,49.58,2.28,3.923556241241819,14.018195144640066
1169394.875,18.1,0.7,2.9496883350525844,13.971997827267511
1675510.875,11.68,0.2,2.5400259490090797,14.331629273570972
4801472.0,154.17,5.96,5.044521290095393,15.384433303801618
3377209.75,29.54,0.59,3.4190372997904865,15.032560704882684
1018111.0,7.1,0.13,2.0918640616783932,13.833460489687253
2050861.125,79.21,3.39,4.384648195378833,14.533770811489225
999856.0,25.21,0.64,3.266141017335315,13.815367547738798
511797.4063,14.22,0.71,2.7226103524335397,13.145686088791292
552007.5,9.95,0.42,2.3933394562625097,13.2213187236914
883197.6875,6.16,0.26,1.9685099809725544,13.691305468430494
2186018.5,15.24,0.4,2.787477334733532,14.597592868081396
1989287.0,13.87,0.52,2.6993457604720636,14.503287343734216
1245187.5,8.68,0.19,2.2700619012884857,14.03479748204276
2067352.5,14.63,0.23,2.749192144433385,14.541779844844612
1345025.75,28.81,1.0,3.39484390768998,14.111924459296139
1696978.75,60.43,1.8,4.117898315175836,14.34436061132254
1560461.75,33.78,1.29,3.549042508926137,14.260492969853756
2385395.0,16.63,0.29,2.869601996409779,14.684875706257689
3288836.0,154.89,4.63,5.04915063032459,15.006044564806583
2443065.25,66.29,1.15,4.209011637200227,14.708764468169358
4188660.5,151.36,2.18,5.026246141610403,15.247891789788971
3644982.25,25.41,0.13,3.273742726309041,15.10886232807826
6485203.0,174.99,0.86,5.17042717524212,15.685033832446857
785052.875,23.27,1.09,3.18924101973851,13.573507624982824
968698.3125,6.75,0.14,2.0476928433652555,13.783709535700174
2001936.5,47.32,0.48,3.8778455536265595,14.509626019588769
1858224.625,12.95,0.41,2.6354795082673745,14.435132625321366
1441900.5,41.69,0.95,3.7539647007698704,14.181473286588254
1135172.25,24.48,0.6,3.2378938307039626,13.942295840420663
3834440.0,26.78,0.14,3.3243163373261977,15.159534219447213
684941.375,4.77,0.2,1.7526720805200082,13.437089989618142
1553208.375,10.83,0.41,2.4706386779902956,14.255833912747264
2195828.0,99.44,2.92,4.609560534289384,14.602070209727163
1807738.25,44.61,1.2,3.820126990723609,14.407587589400793
8233527.5,78.36,0.24,4.373994462976618,15.923725217102591
3603765.25,25.12,0.16,3.2627013044082305,15.097490037116396
2400507.25,103.18,2.31,4.646120172317046,14.69119104373123
743748.5,5.18,0.23,1.8213182714695995,13.519459563572843
3742915.0,26.09,0.37,3.2991646560970036,15.135375544743212
890977.8125,27.27,1.25,3.341801171705499,13.700075926708932
2204161.25,98.59,2.91,4.601061757943548,14.605858062697857
2669564.25,72.78,1.64,4.3010876921685295,14.797426189403204
1308348.5,56.63,1.9,4.054043265448575,14.08427697714209
2019672.875,93.68,3.45,4.550502784645783,14.518446608323451
520765.8125,3.63,0.16,1.5325568680981427,13.16305764376769
3906967.0,73.2,1.18,4.3067641501733345,15.178272183576228
431471.6875,11.54,0.32,2.5289235352047745,12.974959490862673
1332591.5,9.29,0.16,2.331172549845958,14.102636850999284
1484853.75,35.2,0.68,3.5890591188317256,14.210827513987274
1384558.625,9.65,0.21,2.365559892155434,14.140892686754677
878927.8125,6.13,0.2,1.9643112344262046,13.686459186470746
2828591.0,19.72,0.2,3.031099417391282,14.855289619310277
621649.6875,4.33,0.16,1.673351238177753,13.340133618308245
694305.625,4.84,0.16,1.7647307968401356,13.450668964680574
1145535.75,36.43,0.79,3.6224725219163374,13.951383862421304
5073665.0,86.66,0.72,4.473465694990663,15.439574191196273
574563.0,4.01,0.17,1.6114359150967734,13.261366771284743
1482554.375,10.34,0.21,2.428336298299606,14.209277761601626
925293.3125,9.66,0.26,2.3664984187376983,13.737867141563092
1199359.875,14.83,0.63,2.761906873892921,13.997299368707582
1928564.75,26.89,0.52,3.3282682016393976,14.472287149904565
806615.0,5.62,0.17,1.890095369948917,13.600602997574779
2363161.0,16.47,0.28,2.8604851241459652,14.675511110738297
2818073.0,19.65,0.13,3.027715319407042,14.851564230854676
2213421.5,15.43,0.24,2.799108932049177,14.610050518117621
605130.6875,4.22,0.2,1.6524974018945473,13.313201378616583
1791071.375,13.91,0.68,2.702032128776647,14.39832509061163
567280.625,3.95,0.18,1.599387576580599,13.248611152520384
6778694.0,63.61,1.17,4.168369197570074,15.729295163514228
2545405.0,28.41,1.21,3.3813347525659037,14.749800723730674
7311465.5,184.8,0.58,5.224670826379739,15.80495442720042
2534873.5,17.67,0.68,2.9269179575536315,14.745654686878561
1587454.75,46.57,1.93,3.8622023104441903,14.277643135344748
1412896.0,66.82,3.16,4.2168571366974925,14.161152764459127
2090895.75,126.44,3.43,4.847645665601793,14.553103598903723
1857154.75,74.92,2.32,4.3296801543016725,14.434556708654092
3993913.25,126.3,2.06,4.846546505563361,15.200282323022863
3460275.5,99.15,2.28,4.606669062111827,15.056859057135808
7821914.0,137.94,0.77,4.934042185264735,15.872439967452564
4691945.5,119.63,0.75,4.792728009577292,15.361358086303454
1971310.25,43.03,0.71,3.7848712197676626,14.494209488431713
883109.875,25.39,0.91,3.2729851505152325,13.69120603795473
1372574.75,9.57,0.24,2.3580197998821464,14.132199642099671
496477.3125,18.66,0.78,2.9785861147190205,13.115295080747975
845961.375,32.64,1.53,3.5157158351047473,13.64823016360409
991513.875,6.91,0.34,2.0681277817795625,13.806989229350883
1132489.625,33.23,0.7,3.533102452542094,13.939929858159367
1076733.25,34.98,0.56,3.582963228522387,13.889443175458553
952895.625,6.64,0.16,2.033397603178429,13.767261703510298
1261536.75,38.87,1.8,3.6856241613932634,14.04784197130834
931148.625,6.49,0.28,2.0135687975291283,13.744175257631762
697397.875,4.86,0.19,1.7681496035889213,13.455112800087887
888031.875,32.22,1.22,3.503152104185149,13.696764042685428
917194.625,6.39,0.2,2.0001277349601105,13.729076060002482
4230514.0,67.23,0.48,4.222884350827332,15.257834293020586
860364.1875,23.59,1.09,3.202339856228101,13.66511221472498
1497496.5,10.44,0.24,2.437115985951652,14.219305939521266
1128208.125,7.87,0.23,2.1826747963214883,13.936142088360251
744244.6875,5.19,0.23,1.8229350866965048,13.520126484437318
1424157.25,38.78,1.0,3.683364273425826,14.169091495397486
510528.5,3.56,0.17,1.5173226235262949,13.143203701401122
1928562.0,13.44,0.27,2.67000213346468,14.472285723973425
593953.375,4.14,0.18,1.6370530794670737,13.29455778563045
1168017.75,8.14,0.14,2.2126603854660587,13.970819495323651
3185005.75,87.31,0.93,4.480853351480711,14.973964966295418
813641.0,5.67,0.17,1.8976198599275322,13.609275744802975
716279.6875,4.99,0.24,1.7900914121273581,13.481827390770418
620154.375,4.32,0.18,1.6714733033535532,13.337725330463837
635222.875,4.43,0.2,1.691939133945844,13.361732774795607
585736.625,4.08,0.17,1.6253112615903906,13.280627229386306
682088.875,4.76,0.15,1.7509374747078,13.432916709668103
887017.125,6.18,0.22,1.9712993830601329,13.695620695130295
659368.625,15.97,0.71,2.831447079246135,13.399039543954576
803533.3125,21.97,0.89,3.134189016701007,13.596775167043816
3040195.5,118.37,2.47,4.782227913106947,14.927432709451343
1646088.5,59.61,2.67,4.104459895963194,14.31391303298151
2717863.25,89.57,3.13,4.506123032386857,14.81535692763358
711594.0,4.96,0.19,1.7850704810772584,13.475264208329795
783355.125,5.46,0.16,1.8656293177945105,13.57134269277364
705948.3125,4.92,0.19,1.7783364488959144,13.467298718572192
945745.6875,26.21,1.01,3.303584552795155,13.759730039977907
811907.625,5.66,0.23,1.8961194845522977,13.607143082023574
1884194.625,13.14,0.18,2.6490076604684267,14.449011563653663
3091348.25,21.55,0.13,3.1157350659486873,14.944118204055284
2885740.5,51.28,0.74,3.956613888756021,14.875292443964721
1144018.25,7.98,0.17,2.194999882314108,13.950058277703386
957419.6875,8.64,0.29,2.265921108622454,13.771998163707933
2681050.5,52.09,0.92,3.97198858659558,14.80171962628388
623322.3125,4.35,0.14,1.6770965609079151,13.342820623830228
948224.625,6.61,0.17,2.0294631718735947,13.762347753974254
1604129.75,11.18,0.27,2.4997952622817508,14.288092579049026
3515821.0,24.51,0.19,3.23907053215372,15.072783910794644
2882489.75,20.09,0.17,3.0487989944906833,14.874165322100254
1128179.125,27.14,0.86,3.337192051686243,13.936116383575492
6689184.0,202.65,9.43,5.316402834094422,15.716002601065972
2834238.5,19.76,0.14,3.033028058297688,14.857284205189204
606111.0,4.23,0.14,1.6544112780768316,13.314820066456468
1016146.875,7.08,0.15,2.089391872533004,13.831529442789577
853314.5,5.95,0.15,1.9387416595767009,13.65688462913176
1544388.5,10.77,0.2,2.4655539212721855,14.250139244592308
702481.375,4.9,0.07,1.7749523509116738,13.462375590907333
2641681.75,20.08,0.24,3.0483247236731614,14.78692667736905
2345752.5,61.84,1.12,4.14059181338742,14.668117230211292
3321035.75,23.15,0.3,3.184284380098582,15.015787566241649
2391566.25,16.67,0.14,2.871868286331605,14.687459462133628
578854.125,4.04,0.15,1.6174060820832772,13.26880750935645
5249190.0,131.87,0.72,4.889371206603217,15.47358452745582
2167888.25,15.11,0.13,2.779440197188883,14.589264556288505
2178690.5,49.98,1.25,3.9314333989479695,14.594235025197717
2147968.25,120.91,3.34,4.803283067577055,14.580033418865964
1606981.25,63.41,1.53,4.165268900558799,14.289868599232388
3300549.25,122.59,2.7,4.8169696356016445,15.009599754960979
3321603.0,130.58,3.65,4.879615031657852,15.015958356751847
3987215.5,185.23,5.54,5.226982468943414,15.19860392636903
2096835.5,89.29,1.79,4.503026712319388,14.555940338317887
1411305.5,43.45,1.15,3.794364961959914,14.160026429074197
3093583.0,71.55,0.86,4.2842759793301965,14.944840847293916
1906384.875,13.29,0.52,2.659559991941776,14.46071979548618
5149928.5,128.91,0.61,4.866841903007641,15.454493583225831
2686765.0,34.15,0.79,3.5596246182566738,14.803848797835942
908203.625,6.33,0.26,1.9919755158985601,13.719224990123662
614044.6875,4.28,0.15,1.6639260977181702,13.327824613970142
4358944.5,73.31,0.69,4.308245532169378,15.287740728274738
1118772.75,50.43,1.98,3.940221659786825,13.927743777396149
1234573.875,8.61,0.21,2.262804222982201,14.026237238013973
1093724.375,7.62,0.2,2.154085084675602,13.905100202114797
3739029.75,69.15,0.8,4.25063580654847,15.13433697804953
1541897.875,10.75,0.16,2.463853240590168,14.248525250539878
1808401.375,12.61,0.17,2.6108048166633746,14.407954347717363
2249449.75,15.68,0.11,2.8142103969306005,14.626196633269524
1811506.375,13.16,0.35,2.6504210882655737,14.409669860520685
2615247.75,33.92,0.87,3.5530597309714014,14.776869775240115
1423929.125,9.93,0.15,2.391511302188447,14.168931300227637
1433573.25,9.99,0.19,2.39698576841553,14.175681359266935
1799402.75,41.68,0.81,3.7537304264335525,14.402965917990993
1467060.25,19.82,0.67,3.035914063186823,14.198771808128107
3944933.5,46.75,0.34,3.865979066926739,15.187942908828965
2130673.75,63.06,1.61,4.159820144181012,14.571949271557697
1162007.625,8.1,0.22,2.2082744135228043,13.965660638913779
791035.5,5.51,0.25,1.873339456220478,13.58109938980655
557863.6875,3.89,0.19,1.5871923034867808,13.231871716436942
248616.0,1.73,0.05,1.0043016091968684,12.42366883866523
1618535.75,11.28,0.13,2.5079719227189963,14.297033058300107
2531163.0,37.2,0.45,3.6428355156125294,14.74418983395117
2128963.5,93.83,1.6,4.552085814895636,14.571146269241527
990361.5,6.9,0.23,2.066862759472976,13.80582631670613
1639849.25,74.33,2.16,4.321878461837604,14.31011548465567
759405.6875,5.29,0.19,1.8389610707123492,13.540292733035507
595978.0,4.15,0.17,1.6389967146756448,13.297960710527395
243518.2031,1.7,0.06,0.9932517730102834,12.402951081228947
1788148.0,61.71,1.96,4.138520924554929,14.396691564576901
145468.7969,5.46,0.14,1.8656293177945105,11.887723762602375
1096646.25,39.05,1.1,3.6901286735143684,13.907768128749533
685888.1875,4.78,0.12,1.7544036826842861,13.4384713594034
238969.7031,1.67,0.03,0.9820784724121582,12.384096242228415
3960898.75,50.31,0.43,3.9378856649538734,15.191981767018431
1955013.5,50.69,0.82,3.945264339207948,14.485908168253893
2845068.0,94.98,1.52,4.564139836430099,14.861097878324038
757167.3125,5.28,0.15,1.8373699804801074,13.537340849184908
731321.8125,31.6,1.4,3.484312288372662,13.50261024522075
693045.0,4.83,0.18,1.763017000362401,13.448851654035492
1518548.75,15.35,0.32,2.7942278973432626,14.233266325525925
2294737.25,71.99,1.22,4.2903224454635405,14.646129342684745
1577040.875,61.53,2.01,4.1356464415792065,14.271061419175387
1866460.25,88.89,3.52,4.4985867005853075,14.439554816339054
770736.125,10.89,0.38,2.4756977107026903,13.55510264110028
1750099.75,82.87,3.34,4.42926798099632,14.375183915671098
1349970.5,32.33,0.8,3.506457892319648,14.115594039080658
1116475.125,33.92,1.3,3.5530597309714014,13.925687966245087
1764767.25,35.26,0.95,3.590715205326705,14.383529936612378
4633186.0,199.79,2.18,5.302259585780661,15.348755526200252
1993766.375,92.58,2.64,4.5388166854380705,14.50553656021086
1106701.0,47.7,2.23,3.885679030088544,13.916894979425727
1913558.375,90.31,3.12,4.514260310628249,14.464475612893533
971990.3125,29.82,0.91,3.42816382989197,13.787102145645433
1134195.5,7.91,0.19,2.187174241482718,13.941435028681797
1086678.125,47.59,1.96,3.883417748417812,13.898636929332987
739869.6875,19.76,0.81,3.033028058297688,13.514230703288762
2248134.5,101.96,2.69,4.634340563287871,14.625611763979917
623107.6875,28.44,1.0,3.3823542938606757,13.34247624081997
3704086.5,127.74,1.73,4.85779486662447,15.124947497579337
651293.3125,18.85,0.7,2.9882040071331994,13.386716911961434
1239315.375,8.64,0.21,2.265921108622454,14.030070475069845
8815732.0,61.46,0.21,4.134526351854933,15.992048524072286
613684.125,4.28,0.16,1.6639260977181702,13.32723724985629
872326.375,6.08,0.2,1.9572739077056285,13.678920062480762
995798.8125,6.94,0.2,2.0719132752590443,13.81130152489938
1655800.75,11.54,0.19,2.5289235352047745,14.319795890577213
4533874.5,115.56,1.07,4.758406161886949,15.327087650475423
509485.6875,20.73,1.0,3.078693794268338,13.14115900274615
935396.6875,6.52,0.21,2.017566137961748,13.748727052066462
3009967.0,62.94,0.66,4.157945143631696,14.91744000543931
361542.0938,2.52,0.12,1.2584609896100056,12.798136521774968
755618.1875,6.18,0.21,1.9712993830601329,13.535292808013915
1241023.75,17.26,0.32,2.9047128751668225,14.03144800758175
4704936.5,32.8,0.24,3.520460802488973,15.364123047172686
3568237.0,81.82,0.49,4.416669578117421,15.087582474493296
1497863.375,10.44,0.19,2.437115985951652,14.219550901577367
1427974.625,51.91,1.37,3.9685923569160404,14.171768352408254
612158.1875,4.27,0.18,1.6620303625532709,13.324747637965762
838394.8125,23.59,0.97,3.202339856228101,13.639245597903807
1361427.75,39.5,1.87,3.7013019741124933,14.124045257739805
4489661.0,72.26,0.35,4.294014757350668,15.317287978488439
1326178.125,11.27,0.55,2.50715725872282,14.097812527331554
961491.3125,6.7,0.19,2.0412203288596382,13.776241848659195
605186.3125,15.47,0.61,2.8015405441895487,13.313293296532503
1705515.25,68.14,2.94,4.236133434493478,14.3493784087931
1366000.125,29.97,0.74,3.4330189939851112,14.127398142685008
1000804.625,16.99,0.54,2.8898160479624417,13.816315858622641
4141785.5,100.02,0.79,4.615318517039906,15.236637774461897
770333.0,32.63,1.58,3.515418525752178,13.554579466014257
2595783.5,106.45,3.69,4.67702562308852,14.769399341033747
1713051.875,51.13,1.24,3.9537405987800147,14.35378764373006
565952.0,3.95,0.18,1.599387576580599,13.246266314868144
1829981.375,68.97,2.47,4.248066578757805,14.419816893623683
1298307.625,29.41,0.6,3.4147715016892732,14.07657291762906
2342494.25,16.33,0.46,2.8524391037275145,14.666727265344527
1725336.25,69.77,2.11,4.259435182087693,14.360933096584922
439065.9063,3.06,0.14,1.4011829736136414,12.992407086595012
1471914.25,10.26,0.26,2.421256622711544,14.202075001885209
1269367.5,8.85,0.31,2.2874714551839976,14.054030090673445
2399353.5,81.96,3.17,4.418358563921272,14.690710300809062
222600.0938,1.55,0.08,0.9360933591703348,12.31313663155814
534703.6875,3.73,0.17,1.5539252025038417,13.18946988749649
508014.5938,3.54,0.16,1.5129270120532565,13.138267422546186
1275236.125,10.74,0.17,2.4630018143999504,14.05864269967461
1126157.25,28.09,0.89,3.3703944725071104,13.934322619547382
2151376.5,82.93,2.07,4.429983118094737,14.581618892619135
478690.0938,3.34,0.13,1.4678743481123135,13.078810770235727
3752132.25,60.29,0.43,4.11561669749764,15.137835102869955
1011667.5,13.71,0.53,2.688527534613346,13.827111505997088
1046995.188,27.93,0.85,3.3648791189880436,13.861435848967345
1793851.375,46.48,1.79,3.860308569741467,14.399876030032189
1933021.625,82.38,2.54,4.423408472452651,14.474595462726212
4933374.5,195.71,2.15,5.281730562943638,15.411533997327004
2478960.0,149.91,3.77,5.016683632630459,14.723350078743515
3767135.0,148.55,6.55,5.007630785075957,15.141825589022215
4571746.5,188.58,3.58,5.244811099024895,15.33540607490018
930368.5,25.53,0.7,3.2782761681496484,13.74333709804995
1291405.25,9.0,0.27,2.302585092994046,14.071242298871635
1021796.625,42.04,2.05,3.762129915853529,13.83707401154652
1215156.25,8.47,0.31,2.248128907197987,14.010384050250552
3588718.75,25.02,0.11,3.2588654730843594,15.093306081263112
1818867.875,30.32,0.65,3.4442568711226023,14.413725368590756
1934224.25,66.53,2.51,4.212571943586751,14.475217416672605
2173143.75,18.34,0.52,2.9621754900251482,14.591685869997471
958798.3125,27.47,1.21,3.3488509012899463,13.773437064499973
1799664.125,82.34,1.33,4.422928625994308,14.403111163891829
776248.6875,5.41,0.23,1.8578592709325787,13.562229509653255
2303732.75,16.06,0.4,2.836736542063533,14.650041734224526
1074989.0,7.49,0.28,2.138889000323256,13.887821917175051
1469556.25,23.85,0.94,3.2128577525426376,14.200471722911768
1619177.125,11.29,0.33,2.5087859235779435,14.297429248226122
2313978.75,16.13,0.47,2.8408313123360287,14.654479435617088
2782066.5,19.39,0.28,3.015044584586364,14.838704914291238
1217509.125,8.49,0.3,2.2502386126218363,14.012318450126068
4103027.5,28.6,0.15,3.3877743613300146,15.227235917537172
4039667.0,32.99,0.25,3.5260663637080247,15.211673068342696
2870914.75,66.19,1.16,4.207524426932059,14.870141613496726
682632.3125,4.76,0.15,1.7509374747078,13.433713116637225
2050600.75,40.22,1.01,3.718923575462313,14.533643844626523
2980240.5,20.78,0.23,3.0809921175048145,14.90751489546646
1485945.875,10.36,0.22,2.4300984132930052,14.211562753284309
1772188.5,12.35,0.29,2.5915163848462583,14.387726345738605
1451145.875,10.12,0.19,2.4087452888224363,14.187864750037873
1866802.375,13.01,0.22,2.6397713603489157,14.43973810096274
1689372.625,36.74,1.41,3.630720539940404,14.339868382102049
7996408.5,173.94,0.66,5.164443057991709,15.894503186397635
1149140.25,45.33,1.74,3.835789699428557,13.954525482260458
1881516.125,61.98,1.27,4.142817215672879,14.447588990754703
5400049.5,180.38,3.88,5.200594278019421,15.501918863342626
1509775.0,65.02,1.83,4.189957726425047,14.227471853416132
2233262.0,79.58,2.67,4.389250479763201,14.61897430265987
983595.875,17.12,0.65,2.8970163006148333,13.798971412214614
1262255.75,8.8,0.23,2.2823823856765264,14.048411748300447
1274555.0,8.89,0.22,2.2915241456346207,14.058108440632555
1806468.0,12.59,0.39,2.6093342281630525,14.406884669167956
5238940.5,104.61,0.46,4.659753063758383,15.471630032074913
2960159.75,72.37,0.53,4.295515132725903,14.900754132258081
4480961.0,31.24,0.36,3.4732079176384274,15.315348313482378
1819315.875,13.89,0.14,2.7006898466959175,14.413971645187416
1435730.0,23.74,0.36,3.208421366964342,14.177184685137325
850430.875,23.78,0.92,3.2100368762009963,13.653499587668671
913502.125,40.76,1.97,3.731938943574383,13.725042075702941
1169948.875,26.38,0.76,3.3098128198603027,13.972471463975857
3318151.5,55.71,0.82,4.037950562025936,15.014918710098877
2100982.75,20.76,0.57,3.080073421987742,14.557916245385043
2998208.25,20.9,0.59,3.086486636822455,14.913525751740035
1538750.625,48.35,1.35,3.8989377658794906,14.246482012532233
1333432.125,9.3,0.36,2.33214389523559,14.1032674713654
2883139.0,73.61,2.41,4.312274546483423,14.874390535968743
1502069.875,38.85,0.92,3.685122405236224,14.22235529727683
1160087.875,32.47,1.19,3.510649515223235,13.964007176526973
2228083.75,94.02,1.99,4.554087395758775,14.616652917905503
3472834.0,159.98,4.01,5.0812801336655875,15.060481821239701
2380206.5,74.64,1.17,4.325985243790257,14.682698226721227
1956439.375,46.6,0.8,3.8628327612373745,14.486637244829607
